dataset,classifier,pixel_index,row,col,n_selected_by_model
Half-Flipped,svm,3898,60,58,834
Half-Flipped,svm,3899,60,59,834
Half-Flipped,svm,3900,60,60,834
Half-Flipped,svm,3901,60,61,834
Half-Flipped,svm,3902,60,62,834
Half-Flipped,svm,3903,60,63,834
Half-Flipped,svm,3904,61,0,834
Half-Flipped,svm,3905,61,1,834
Half-Flipped,svm,3906,61,2,834
Half-Flipped,svm,3960,61,56,834
Half-Flipped,svm,3961,61,57,834
Half-Flipped,svm,3962,61,58,834
Half-Flipped,svm,3963,61,59,834
Half-Flipped,svm,3964,61,60,834
Half-Flipped,svm,3965,61,61,834
Half-Flipped,svm,3966,61,62,834
Half-Flipped,svm,3968,62,0,834
Half-Flipped,svm,3969,62,1,834
Half-Flipped,svm,3970,62,2,834
Half-Flipped,svm,4023,62,55,834
Half-Flipped,svm,4026,62,58,834
Half-Flipped,svm,4028,62,60,834
Half-Flipped,svm,4029,62,61,834
Half-Flipped,svm,4030,62,62,834
Half-Flipped,svm,4032,63,0,834
Half-Flipped,svm,4086,63,54,834
Half-Flipped,svm,4088,63,56,834
Half-Flipped,svm,4089,63,57,834
Half-Flipped,svm,4090,63,58,834
Half-Flipped,svm,4091,63,59,834
Half-Flipped,svm,4092,63,60,834
Half-Flipped,svm,4093,63,61,834
Half-Flipped,svm,4094,63,62,834
Half-Flipped,svm,4095,63,63,834
Original,lda,413,6,29,252
Original,lda,416,6,32,252
Original,lda,418,6,34,252
Original,lda,478,7,30,252
Original,lda,539,8,27,252
Original,lda,547,8,35,252
Original,lda,550,8,38,252
Original,lda,601,9,25,252
Original,lda,605,9,29,252
Original,lda,610,9,34,252
Original,lda,663,10,23,252
Original,lda,665,10,25,252
Original,lda,678,10,38,252
Original,lda,680,10,40,252
Original,lda,726,11,22,252
Original,lda,728,11,24,252
Original,lda,740,11,36,252
Original,lda,802,12,34,252
Original,lda,809,12,41,252
Original,lda,852,13,20,252
Original,lda,855,13,23,252
Original,lda,859,13,27,252
Original,lda,861,13,29,252
Original,lda,870,13,38,252
Original,lda,873,13,41,252
Original,lda,920,14,24,252
Original,lda,923,14,27,252
Original,lda,925,14,29,252
Original,lda,931,14,35,252
Original,lda,935,14,39,252
Original,lda,979,15,19,252
Original,lda,982,15,22,252
Original,lda,984,15,24,252
Original,lda,988,15,28,252
Original,lda,997,15,37,252
Original,lda,1004,15,44,252
Original,lda,1043,16,19,252
Original,lda,1044,16,20,252
Original,lda,1045,16,21,252
Original,lda,1046,16,22,252
Original,lda,1047,16,23,252
Original,lda,1061,16,37,252
Original,lda,1067,16,43,252
Original,lda,1068,16,44,252
Original,lda,1107,17,19,252
Original,lda,1109,17,21,252
Original,lda,1110,17,22,252
Original,lda,1113,17,25,252
Original,lda,1114,17,26,252
Original,lda,1118,17,30,252
Original,lda,1124,17,36,252
Original,lda,1126,17,38,252
Original,lda,1128,17,40,252
Original,lda,1131,17,43,252
Original,lda,1171,18,19,252
Original,lda,1173,18,21,252
Original,lda,1176,18,24,252
Original,lda,1178,18,26,252
Original,lda,1188,18,36,252
Original,lda,1194,18,42,252
Original,lda,1196,18,44,252
Original,lda,1238,19,22,252
Original,lda,1240,19,24,252
Original,lda,1241,19,25,252
Original,lda,1242,19,26,252
Original,lda,1251,19,35,252
Original,lda,1255,19,39,252
Original,lda,1259,19,43,252
Original,lda,1260,19,44,252
Original,lda,1299,20,19,252
Original,lda,1301,20,21,252
Original,lda,1302,20,22,252
Original,lda,1305,20,25,252
Original,lda,1310,20,30,252
Original,lda,1311,20,31,252
Original,lda,1317,20,37,252
Original,lda,1324,20,44,252
Original,lda,1364,21,20,252
Original,lda,1367,21,23,252
Original,lda,1372,21,28,252
Original,lda,1376,21,32,252
Original,lda,1377,21,33,252
Original,lda,1387,21,43,252
Original,lda,1429,22,21,252
Original,lda,1436,22,28,252
Original,lda,1444,22,36,252
Original,lda,1446,22,38,252
Original,lda,1448,22,40,252
Original,lda,1450,22,42,252
Original,lda,1495,23,23,252
Original,lda,1500,23,28,252
Original,lda,1502,23,30,252
Original,lda,1503,23,31,252
Original,lda,1561,24,25,252
Original,lda,1565,24,29,252
Original,lda,1569,24,33,252
Original,lda,1574,24,38,252
Original,lda,1626,25,26,252
Original,lda,1634,25,34,252
Original,lda,1635,25,35,252
Original,lda,1695,26,31,252
Original,lda,1696,26,32,252
Original,lda,1749,27,21,252
Original,lda,1811,28,19,252
Original,lda,1815,28,23,252
Original,lda,1835,28,43,252
Original,lda,1895,29,39,252
Original,lda,1896,29,40,252
Original,lda,1897,29,41,252
Original,lda,2137,33,25,252
Original,lda,2200,34,24,252
Original,lda,2201,34,25,252
Original,lda,2213,34,37,252
Original,lda,2214,34,38,252
Original,lda,2264,35,24,252
Original,lda,2265,35,25,252
Original,lda,2266,35,26,252
Original,lda,2277,35,37,252
Original,lda,2278,35,38,252
Original,lda,2279,35,39,252
Original,lda,2330,36,26,252
Original,lda,2395,37,27,252
Original,lda,2404,37,36,252
Original,lda,2405,37,37,252
Original,lda,2527,39,31,252
Original,lda,2528,39,32,252
Original,lda,2654,41,30,252
Original,lda,2656,41,32,252
Original,lda,2725,42,37,252
Original,lda,2777,43,25,252
Original,lda,2778,43,26,252
Original,lda,2783,43,31,252
Original,lda,2790,43,38,252
Original,lda,2794,43,42,252
Original,lda,2834,44,18,252
Original,lda,2835,44,19,252
Original,lda,2836,44,20,252
Original,lda,2842,44,26,252
Original,lda,2843,44,27,252
Original,lda,2847,44,31,252
Original,lda,2852,44,36,252
Original,lda,2861,44,45,252
Original,lda,2896,45,16,252
Original,lda,2899,45,19,252
Original,lda,2901,45,21,252
Original,lda,2902,45,22,252
Original,lda,2911,45,31,252
Original,lda,2913,45,33,252
Original,lda,2919,45,39,252
Original,lda,2920,45,40,252
Original,lda,2927,45,47,252
Original,lda,2964,46,20,252
Original,lda,2967,46,23,252
Original,lda,2970,46,26,252
Original,lda,2972,46,28,252
Original,lda,2979,46,35,252
Original,lda,2980,46,36,252
Original,lda,2984,46,40,252
Original,lda,2987,46,43,252
Original,lda,2988,46,44,252
Original,lda,2990,46,46,252
Original,lda,3021,47,13,252
Original,lda,3025,47,17,252
Original,lda,3031,47,23,252
Original,lda,3032,47,24,252
Original,lda,3038,47,30,252
Original,lda,3045,47,37,252
Original,lda,3049,47,41,252
Original,lda,3051,47,43,252
Original,lda,3052,47,44,252
Original,lda,3053,47,45,252
Original,lda,3089,48,17,252
Original,lda,3098,48,26,252
Original,lda,3110,48,38,252
Original,lda,3113,48,41,252
Original,lda,3149,49,13,252
Original,lda,3154,49,18,252
Original,lda,3165,49,29,252
Original,lda,3171,49,35,252
Original,lda,3179,49,43,252
Original,lda,3217,50,17,252
Original,lda,3218,50,18,252
Original,lda,3221,50,21,252
Original,lda,3231,50,31,252
Original,lda,3232,50,32,252
Original,lda,3233,50,33,252
Original,lda,3234,50,34,252
Original,lda,3235,50,35,252
Original,lda,3239,50,39,252
Original,lda,3243,50,43,252
Original,lda,3247,50,47,252
Original,lda,3277,51,13,252
Original,lda,3279,51,15,252
Original,lda,3284,51,20,252
Original,lda,3286,51,22,252
Original,lda,3288,51,24,252
Original,lda,3289,51,25,252
Original,lda,3291,51,27,252
Original,lda,3294,51,30,252
Original,lda,3298,51,34,252
Original,lda,3299,51,35,252
Original,lda,3304,51,40,252
Original,lda,3312,51,48,252
Original,lda,3354,52,26,252
Original,lda,3356,52,28,252
Original,lda,3359,52,31,252
Original,lda,3362,52,34,252
Original,lda,3363,52,35,252
Original,lda,3366,52,38,252
Original,lda,3367,52,39,252
Original,lda,3368,52,40,252
Original,lda,3408,53,16,252
Original,lda,3414,53,22,252
Original,lda,3419,53,27,252
Original,lda,3421,53,29,252
Original,lda,3423,53,31,252
Original,lda,3425,53,33,252
Original,lda,3428,53,36,252
Original,lda,3433,53,41,252
Original,lda,3435,53,43,252
Original,lda,3474,54,18,252
Original,lda,3482,54,26,252
Original,lda,3490,54,34,252
Original,lda,3493,54,37,252
Original,lda,3497,54,41,252
Original,lda,3501,54,45,252
Original,lda,3541,55,21,252
Original,lda,3545,55,25,252
Original,lda,3547,55,27,252
Original,lda,3549,55,29,252
Original,lda,3554,55,34,252
Original,lda,3561,55,41,252
Original,lda,3602,56,18,252
Original,lda,3620,56,36,252
Original,lda,3623,56,39,252
Original,lda,3627,56,43,252
Original,lda,3667,57,19,252
Original,lda,3676,57,28,252
Original,lda,3677,57,29,252
Original,lda,3689,57,41,252
Original,lda,3736,58,24,252
Original,lda,3741,58,29,252
Original,lda,3742,58,30,252
Original,lda,3744,58,32,252
Original,lda,3751,58,39,252
Original,lda,3798,59,22,252
Original,lda,3809,59,33,252
Original,lda,3866,60,26,252
Original,lda,3876,60,36,252
Original,lda,3932,61,28,252
Original,lda,3935,61,31,252
Original,lda,3937,61,33,252
Original,logreg,413,6,29,68
Original,logreg,418,6,34,68
Original,logreg,1061,16,37,68
Original,logreg,1118,17,30,68
Original,logreg,1119,17,31,68
Original,logreg,1124,17,36,68
Original,logreg,1176,18,24,68
Original,logreg,1178,18,26,68
Original,logreg,1184,18,32,68
Original,logreg,1188,18,36,68
Original,logreg,1191,18,39,68
Original,logreg,1241,19,25,68
Original,logreg,1242,19,26,68
Original,logreg,1243,19,27,68
Original,logreg,1311,20,31,68
Original,logreg,1312,20,32,68
Original,logreg,1317,20,37,68
Original,logreg,1749,27,21,68
Original,logreg,1811,28,19,68
Original,logreg,1813,28,21,68
Original,logreg,1815,28,23,68
Original,logreg,1832,28,40,68
Original,logreg,1833,28,41,68
Original,logreg,1835,28,43,68
Original,logreg,1895,29,39,68
Original,logreg,1896,29,40,68
Original,logreg,2202,34,26,68
Original,logreg,2266,35,26,68
Original,logreg,2277,35,37,68
Original,logreg,2330,36,26,68
Original,logreg,2395,37,27,68
Original,logreg,2404,37,36,68
Original,logreg,2405,37,37,68
Original,logreg,2902,45,22,68
Original,logreg,2965,46,21,68
Original,logreg,2970,46,26,68
Original,logreg,2971,46,27,68
Original,logreg,2972,46,28,68
Original,logreg,2979,46,35,68
Original,logreg,2980,46,36,68
Original,logreg,2984,46,40,68
Original,logreg,3031,47,23,68
Original,logreg,3034,47,26,68
Original,logreg,3035,47,27,68
Original,logreg,3042,47,34,68
Original,logreg,3049,47,41,68
Original,logreg,3051,47,43,68
Original,logreg,3085,48,13,68
Original,logreg,3095,48,23,68
Original,logreg,3098,48,26,68
Original,logreg,3115,48,43,68
Original,logreg,3154,49,18,68
Original,logreg,3157,49,21,68
Original,logreg,3171,49,35,68
Original,logreg,3179,49,43,68
Original,logreg,3215,50,15,68
Original,logreg,3217,50,17,68
Original,logreg,3218,50,18,68
Original,logreg,3221,50,21,68
Original,logreg,3223,50,23,68
Original,logreg,3233,50,33,68
Original,logreg,3243,50,43,68
Original,logreg,3277,51,13,68
Original,logreg,3294,51,30,68
Original,logreg,3298,51,34,68
Original,logreg,3299,51,35,68
Original,logreg,3362,52,34,68
Original,logreg,3876,60,36,68
Original,svm,413,6,29,824
Original,svm,414,6,30,824
Original,svm,415,6,31,824
Original,svm,416,6,32,824
Original,svm,417,6,33,824
Original,svm,418,6,34,824
Original,svm,419,6,35,824
Original,svm,478,7,30,824
Original,svm,480,7,32,824
Original,svm,481,7,33,824
Original,svm,482,7,34,824
Original,svm,483,7,35,824
Original,svm,484,7,36,824
Original,svm,538,8,26,824
Original,svm,539,8,27,824
Original,svm,540,8,28,824
Original,svm,541,8,29,824
Original,svm,542,8,30,824
Original,svm,543,8,31,824
Original,svm,544,8,32,824
Original,svm,546,8,34,824
Original,svm,547,8,35,824
Original,svm,548,8,36,824
Original,svm,601,9,25,824
Original,svm,602,9,26,824
Original,svm,603,9,27,824
Original,svm,604,9,28,824
Original,svm,605,9,29,824
Original,svm,607,9,31,824
Original,svm,609,9,33,824
Original,svm,610,9,34,824
Original,svm,611,9,35,824
Original,svm,612,9,36,824
Original,svm,613,9,37,824
Original,svm,614,9,38,824
Original,svm,615,9,39,824
Original,svm,663,10,23,824
Original,svm,665,10,25,824
Original,svm,667,10,27,824
Original,svm,669,10,29,824
Original,svm,670,10,30,824
Original,svm,671,10,31,824
Original,svm,672,10,32,824
Original,svm,674,10,34,824
Original,svm,675,10,35,824
Original,svm,676,10,36,824
Original,svm,678,10,38,824
Original,svm,679,10,39,824
Original,svm,680,10,40,824
Original,svm,726,11,22,824
Original,svm,727,11,23,824
Original,svm,729,11,25,824
Original,svm,730,11,26,824
Original,svm,731,11,27,824
Original,svm,732,11,28,824
Original,svm,733,11,29,824
Original,svm,734,11,30,824
Original,svm,736,11,32,824
Original,svm,738,11,34,824
Original,svm,739,11,35,824
Original,svm,740,11,36,824
Original,svm,741,11,37,824
Original,svm,742,11,38,824
Original,svm,744,11,40,824
Original,svm,745,11,41,824
Original,svm,789,12,21,824
Original,svm,790,12,22,824
Original,svm,791,12,23,824
Original,svm,792,12,24,824
Original,svm,793,12,25,824
Original,svm,796,12,28,824
Original,svm,797,12,29,824
Original,svm,798,12,30,824
Original,svm,799,12,31,824
Original,svm,800,12,32,824
Original,svm,801,12,33,824
Original,svm,802,12,34,824
Original,svm,803,12,35,824
Original,svm,805,12,37,824
Original,svm,806,12,38,824
Original,svm,807,12,39,824
Original,svm,808,12,40,824
Original,svm,809,12,41,824
Original,svm,810,12,42,824
Original,svm,852,13,20,824
Original,svm,853,13,21,824
Original,svm,854,13,22,824
Original,svm,855,13,23,824
Original,svm,856,13,24,824
Original,svm,857,13,25,824
Original,svm,858,13,26,824
Original,svm,859,13,27,824
Original,svm,860,13,28,824
Original,svm,861,13,29,824
Original,svm,863,13,31,824
Original,svm,865,13,33,824
Original,svm,866,13,34,824
Original,svm,867,13,35,824
Original,svm,868,13,36,824
Original,svm,869,13,37,824
Original,svm,870,13,38,824
Original,svm,871,13,39,824
Original,svm,872,13,40,824
Original,svm,873,13,41,824
Original,svm,874,13,42,824
Original,svm,875,13,43,824
Original,svm,915,14,19,824
Original,svm,916,14,20,824
Original,svm,917,14,21,824
Original,svm,918,14,22,824
Original,svm,919,14,23,824
Original,svm,920,14,24,824
Original,svm,922,14,26,824
Original,svm,923,14,27,824
Original,svm,924,14,28,824
Original,svm,925,14,29,824
Original,svm,926,14,30,824
Original,svm,927,14,31,824
Original,svm,928,14,32,824
Original,svm,929,14,33,824
Original,svm,930,14,34,824
Original,svm,931,14,35,824
Original,svm,932,14,36,824
Original,svm,933,14,37,824
Original,svm,934,14,38,824
Original,svm,935,14,39,824
Original,svm,938,14,42,824
Original,svm,939,14,43,824
Original,svm,979,15,19,824
Original,svm,981,15,21,824
Original,svm,982,15,22,824
Original,svm,983,15,23,824
Original,svm,984,15,24,824
Original,svm,985,15,25,824
Original,svm,987,15,27,824
Original,svm,988,15,28,824
Original,svm,989,15,29,824
Original,svm,990,15,30,824
Original,svm,991,15,31,824
Original,svm,992,15,32,824
Original,svm,993,15,33,824
Original,svm,994,15,34,824
Original,svm,995,15,35,824
Original,svm,996,15,36,824
Original,svm,998,15,38,824
Original,svm,999,15,39,824
Original,svm,1001,15,41,824
Original,svm,1003,15,43,824
Original,svm,1004,15,44,824
Original,svm,1043,16,19,824
Original,svm,1044,16,20,824
Original,svm,1045,16,21,824
Original,svm,1047,16,23,824
Original,svm,1048,16,24,824
Original,svm,1049,16,25,824
Original,svm,1050,16,26,824
Original,svm,1051,16,27,824
Original,svm,1052,16,28,824
Original,svm,1053,16,29,824
Original,svm,1055,16,31,824
Original,svm,1056,16,32,824
Original,svm,1057,16,33,824
Original,svm,1058,16,34,824
Original,svm,1060,16,36,824
Original,svm,1061,16,37,824
Original,svm,1062,16,38,824
Original,svm,1064,16,40,824
Original,svm,1065,16,41,824
Original,svm,1066,16,42,824
Original,svm,1067,16,43,824
Original,svm,1068,16,44,824
Original,svm,1107,17,19,824
Original,svm,1108,17,20,824
Original,svm,1110,17,22,824
Original,svm,1111,17,23,824
Original,svm,1112,17,24,824
Original,svm,1113,17,25,824
Original,svm,1114,17,26,824
Original,svm,1115,17,27,824
Original,svm,1116,17,28,824
Original,svm,1117,17,29,824
Original,svm,1118,17,30,824
Original,svm,1119,17,31,824
Original,svm,1120,17,32,824
Original,svm,1121,17,33,824
Original,svm,1122,17,34,824
Original,svm,1123,17,35,824
Original,svm,1124,17,36,824
Original,svm,1125,17,37,824
Original,svm,1126,17,38,824
Original,svm,1127,17,39,824
Original,svm,1128,17,40,824
Original,svm,1130,17,42,824
Original,svm,1131,17,43,824
Original,svm,1132,17,44,824
Original,svm,1171,18,19,824
Original,svm,1172,18,20,824
Original,svm,1173,18,21,824
Original,svm,1174,18,22,824
Original,svm,1175,18,23,824
Original,svm,1176,18,24,824
Original,svm,1177,18,25,824
Original,svm,1179,18,27,824
Original,svm,1183,18,31,824
Original,svm,1184,18,32,824
Original,svm,1185,18,33,824
Original,svm,1186,18,34,824
Original,svm,1187,18,35,824
Original,svm,1188,18,36,824
Original,svm,1192,18,40,824
Original,svm,1194,18,42,824
Original,svm,1196,18,44,824
Original,svm,1235,19,19,824
Original,svm,1236,19,20,824
Original,svm,1237,19,21,824
Original,svm,1238,19,22,824
Original,svm,1239,19,23,824
Original,svm,1240,19,24,824
Original,svm,1241,19,25,824
Original,svm,1242,19,26,824
Original,svm,1243,19,27,824
Original,svm,1244,19,28,824
Original,svm,1245,19,29,824
Original,svm,1246,19,30,824
Original,svm,1247,19,31,824
Original,svm,1248,19,32,824
Original,svm,1249,19,33,824
Original,svm,1250,19,34,824
Original,svm,1251,19,35,824
Original,svm,1252,19,36,824
Original,svm,1254,19,38,824
Original,svm,1255,19,39,824
Original,svm,1256,19,40,824
Original,svm,1257,19,41,824
Original,svm,1258,19,42,824
Original,svm,1259,19,43,824
Original,svm,1260,19,44,824
Original,svm,1299,20,19,824
Original,svm,1300,20,20,824
Original,svm,1301,20,21,824
Original,svm,1302,20,22,824
Original,svm,1305,20,25,824
Original,svm,1307,20,27,824
Original,svm,1308,20,28,824
Original,svm,1309,20,29,824
Original,svm,1310,20,30,824
Original,svm,1311,20,31,824
Original,svm,1312,20,32,824
Original,svm,1313,20,33,824
Original,svm,1314,20,34,824
Original,svm,1315,20,35,824
Original,svm,1316,20,36,824
Original,svm,1317,20,37,824
Original,svm,1318,20,38,824
Original,svm,1319,20,39,824
Original,svm,1321,20,41,824
Original,svm,1322,20,42,824
Original,svm,1324,20,44,824
Original,svm,1364,21,20,824
Original,svm,1366,21,22,824
Original,svm,1367,21,23,824
Original,svm,1369,21,25,824
Original,svm,1370,21,26,824
Original,svm,1371,21,27,824
Original,svm,1372,21,28,824
Original,svm,1373,21,29,824
Original,svm,1374,21,30,824
Original,svm,1375,21,31,824
Original,svm,1376,21,32,824
Original,svm,1377,21,33,824
Original,svm,1379,21,35,824
Original,svm,1380,21,36,824
Original,svm,1382,21,38,824
Original,svm,1383,21,39,824
Original,svm,1384,21,40,824
Original,svm,1385,21,41,824
Original,svm,1386,21,42,824
Original,svm,1387,21,43,824
Original,svm,1429,22,21,824
Original,svm,1431,22,23,824
Original,svm,1433,22,25,824
Original,svm,1434,22,26,824
Original,svm,1435,22,27,824
Original,svm,1436,22,28,824
Original,svm,1437,22,29,824
Original,svm,1438,22,30,824
Original,svm,1439,22,31,824
Original,svm,1440,22,32,824
Original,svm,1441,22,33,824
Original,svm,1442,22,34,824
Original,svm,1444,22,36,824
Original,svm,1447,22,39,824
Original,svm,1448,22,40,824
Original,svm,1450,22,42,824
Original,svm,1495,23,23,824
Original,svm,1496,23,24,824
Original,svm,1498,23,26,824
Original,svm,1500,23,28,824
Original,svm,1501,23,29,824
Original,svm,1502,23,30,824
Original,svm,1503,23,31,824
Original,svm,1505,23,33,824
Original,svm,1506,23,34,824
Original,svm,1508,23,36,824
Original,svm,1509,23,37,824
Original,svm,1510,23,38,824
Original,svm,1511,23,39,824
Original,svm,1561,24,25,824
Original,svm,1563,24,27,824
Original,svm,1564,24,28,824
Original,svm,1565,24,29,824
Original,svm,1568,24,32,824
Original,svm,1569,24,33,824
Original,svm,1570,24,34,824
Original,svm,1571,24,35,824
Original,svm,1572,24,36,824
Original,svm,1573,24,37,824
Original,svm,1574,24,38,824
Original,svm,1626,25,26,824
Original,svm,1628,25,28,824
Original,svm,1630,25,30,824
Original,svm,1633,25,33,824
Original,svm,1635,25,35,824
Original,svm,1693,26,29,824
Original,svm,1694,26,30,824
Original,svm,1696,26,32,824
Original,svm,1749,27,21,824
Original,svm,1750,27,22,824
Original,svm,1811,28,19,824
Original,svm,1812,28,20,824
Original,svm,1813,28,21,824
Original,svm,1814,28,22,824
Original,svm,1815,28,23,824
Original,svm,1832,28,40,824
Original,svm,1833,28,41,824
Original,svm,1834,28,42,824
Original,svm,1835,28,43,824
Original,svm,1876,29,20,824
Original,svm,1877,29,21,824
Original,svm,1878,29,22,824
Original,svm,1879,29,23,824
Original,svm,1895,29,39,824
Original,svm,1896,29,40,824
Original,svm,1897,29,41,824
Original,svm,2137,33,25,824
Original,svm,2150,33,38,824
Original,svm,2200,34,24,824
Original,svm,2201,34,25,824
Original,svm,2202,34,26,824
Original,svm,2213,34,37,824
Original,svm,2214,34,38,824
Original,svm,2264,35,24,824
Original,svm,2265,35,25,824
Original,svm,2266,35,26,824
Original,svm,2267,35,27,824
Original,svm,2277,35,37,824
Original,svm,2278,35,38,824
Original,svm,2279,35,39,824
Original,svm,2329,36,25,824
Original,svm,2330,36,26,824
Original,svm,2331,36,27,824
Original,svm,2340,36,36,824
Original,svm,2341,36,37,824
Original,svm,2342,36,38,824
Original,svm,2393,37,25,824
Original,svm,2394,37,26,824
Original,svm,2395,37,27,824
Original,svm,2404,37,36,824
Original,svm,2405,37,37,824
Original,svm,2527,39,31,824
Original,svm,2528,39,32,824
Original,svm,2590,40,30,824
Original,svm,2591,40,31,824
Original,svm,2593,40,33,824
Original,svm,2654,41,30,824
Original,svm,2656,41,32,824
Original,svm,2657,41,33,824
Original,svm,2658,41,34,824
Original,svm,2715,42,27,824
Original,svm,2716,42,28,824
Original,svm,2717,42,29,824
Original,svm,2718,42,30,824
Original,svm,2719,42,31,824
Original,svm,2722,42,34,824
Original,svm,2725,42,37,824
Original,svm,2775,43,23,824
Original,svm,2776,43,24,824
Original,svm,2777,43,25,824
Original,svm,2778,43,26,824
Original,svm,2779,43,27,824
Original,svm,2780,43,28,824
Original,svm,2781,43,29,824
Original,svm,2782,43,30,824
Original,svm,2783,43,31,824
Original,svm,2784,43,32,824
Original,svm,2785,43,33,824
Original,svm,2787,43,35,824
Original,svm,2789,43,37,824
Original,svm,2790,43,38,824
Original,svm,2791,43,39,824
Original,svm,2793,43,41,824
Original,svm,2794,43,42,824
Original,svm,2834,44,18,824
Original,svm,2836,44,20,824
Original,svm,2837,44,21,824
Original,svm,2838,44,22,824
Original,svm,2839,44,23,824
Original,svm,2840,44,24,824
Original,svm,2842,44,26,824
Original,svm,2843,44,27,824
Original,svm,2844,44,28,824
Original,svm,2846,44,30,824
Original,svm,2847,44,31,824
Original,svm,2848,44,32,824
Original,svm,2849,44,33,824
Original,svm,2850,44,34,824
Original,svm,2851,44,35,824
Original,svm,2852,44,36,824
Original,svm,2853,44,37,824
Original,svm,2854,44,38,824
Original,svm,2855,44,39,824
Original,svm,2857,44,41,824
Original,svm,2858,44,42,824
Original,svm,2859,44,43,824
Original,svm,2860,44,44,824
Original,svm,2861,44,45,824
Original,svm,2896,45,16,824
Original,svm,2897,45,17,824
Original,svm,2898,45,18,824
Original,svm,2899,45,19,824
Original,svm,2900,45,20,824
Original,svm,2901,45,21,824
Original,svm,2902,45,22,824
Original,svm,2903,45,23,824
Original,svm,2904,45,24,824
Original,svm,2905,45,25,824
Original,svm,2906,45,26,824
Original,svm,2907,45,27,824
Original,svm,2908,45,28,824
Original,svm,2910,45,30,824
Original,svm,2911,45,31,824
Original,svm,2912,45,32,824
Original,svm,2913,45,33,824
Original,svm,2914,45,34,824
Original,svm,2915,45,35,824
Original,svm,2916,45,36,824
Original,svm,2917,45,37,824
Original,svm,2918,45,38,824
Original,svm,2919,45,39,824
Original,svm,2920,45,40,824
Original,svm,2922,45,42,824
Original,svm,2923,45,43,824
Original,svm,2924,45,44,824
Original,svm,2925,45,45,824
Original,svm,2926,45,46,824
Original,svm,2927,45,47,824
Original,svm,2958,46,14,824
Original,svm,2959,46,15,824
Original,svm,2960,46,16,824
Original,svm,2961,46,17,824
Original,svm,2962,46,18,824
Original,svm,2963,46,19,824
Original,svm,2964,46,20,824
Original,svm,2965,46,21,824
Original,svm,2966,46,22,824
Original,svm,2967,46,23,824
Original,svm,2968,46,24,824
Original,svm,2969,46,25,824
Original,svm,2970,46,26,824
Original,svm,2971,46,27,824
Original,svm,2972,46,28,824
Original,svm,2973,46,29,824
Original,svm,2974,46,30,824
Original,svm,2975,46,31,824
Original,svm,2976,46,32,824
Original,svm,2977,46,33,824
Original,svm,2978,46,34,824
Original,svm,2979,46,35,824
Original,svm,2980,46,36,824
Original,svm,2981,46,37,824
Original,svm,2983,46,39,824
Original,svm,2984,46,40,824
Original,svm,2985,46,41,824
Original,svm,2986,46,42,824
Original,svm,2987,46,43,824
Original,svm,2988,46,44,824
Original,svm,2989,46,45,824
Original,svm,2990,46,46,824
Original,svm,2991,46,47,824
Original,svm,2992,46,48,824
Original,svm,3021,47,13,824
Original,svm,3022,47,14,824
Original,svm,3023,47,15,824
Original,svm,3024,47,16,824
Original,svm,3025,47,17,824
Original,svm,3026,47,18,824
Original,svm,3027,47,19,824
Original,svm,3028,47,20,824
Original,svm,3029,47,21,824
Original,svm,3032,47,24,824
Original,svm,3034,47,26,824
Original,svm,3035,47,27,824
Original,svm,3036,47,28,824
Original,svm,3037,47,29,824
Original,svm,3038,47,30,824
Original,svm,3040,47,32,824
Original,svm,3041,47,33,824
Original,svm,3042,47,34,824
Original,svm,3043,47,35,824
Original,svm,3044,47,36,824
Original,svm,3045,47,37,824
Original,svm,3046,47,38,824
Original,svm,3047,47,39,824
Original,svm,3048,47,40,824
Original,svm,3051,47,43,824
Original,svm,3053,47,45,824
Original,svm,3054,47,46,824
Original,svm,3055,47,47,824
Original,svm,3057,47,49,824
Original,svm,3085,48,13,824
Original,svm,3089,48,17,824
Original,svm,3090,48,18,824
Original,svm,3091,48,19,824
Original,svm,3092,48,20,824
Original,svm,3094,48,22,824
Original,svm,3095,48,23,824
Original,svm,3096,48,24,824
Original,svm,3097,48,25,824
Original,svm,3098,48,26,824
Original,svm,3099,48,27,824
Original,svm,3100,48,28,824
Original,svm,3101,48,29,824
Original,svm,3102,48,30,824
Original,svm,3105,48,33,824
Original,svm,3106,48,34,824
Original,svm,3108,48,36,824
Original,svm,3110,48,38,824
Original,svm,3112,48,40,824
Original,svm,3113,48,41,824
Original,svm,3115,48,43,824
Original,svm,3116,48,44,824
Original,svm,3117,48,45,824
Original,svm,3119,48,47,824
Original,svm,3120,48,48,824
Original,svm,3149,49,13,824
Original,svm,3150,49,14,824
Original,svm,3151,49,15,824
Original,svm,3152,49,16,824
Original,svm,3154,49,18,824
Original,svm,3155,49,19,824
Original,svm,3157,49,21,824
Original,svm,3158,49,22,824
Original,svm,3159,49,23,824
Original,svm,3160,49,24,824
Original,svm,3161,49,25,824
Original,svm,3162,49,26,824
Original,svm,3163,49,27,824
Original,svm,3164,49,28,824
Original,svm,3165,49,29,824
Original,svm,3167,49,31,824
Original,svm,3168,49,32,824
Original,svm,3169,49,33,824
Original,svm,3170,49,34,824
Original,svm,3171,49,35,824
Original,svm,3173,49,37,824
Original,svm,3174,49,38,824
Original,svm,3175,49,39,824
Original,svm,3176,49,40,824
Original,svm,3177,49,41,824
Original,svm,3179,49,43,824
Original,svm,3181,49,45,824
Original,svm,3182,49,46,824
Original,svm,3184,49,48,824
